canon,target_type,y_true,y_pred_chemprop,y_pred_lgb,y_pred_blend
*CC(*)(C)c1ccc(C(C)C)cc1,tg,134.91,172.30213928222656,107.59121865677469,142.26313604717149
*CC(*)(C)c1ccc2ccccc2c1,tg,208.0,169.0787811279297,165.34509369867314,167.34559223674881
*CC(*)(C)c1ccc2ccccc2n1,tg,181.8,194.3031463623047,173.8962937273234,184.8302242280708
*CC(*)(C)c1nc(N(CCOCCOCCOC)CCOCCOCCOC)nc(N(CCOCCOCCOC)c2ccccc2)n1,tg,-75.0,13.30810546875,42.22571146785901,26.73174481372366
*CC(*)(CC(=O)O)C(=O)O,tg,141.0,172.09613037109375,145.27988765997384,159.6479501603099
*CC(*)(CC(=O)OC(C)C)C(=O)OC12CC3CC(CC(C3)C1)C2,tg,180.0,150.8556365966797,158.71790549076428,154.5053253734978
*CC(*)(CC(=O)OC)C(=O)O,tg,159.0,144.4425506591797,126.7099461969814,136.21102253908032
*CC(*)(CC(=O)OC)C(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,tg,144.0,124.14205169677734,180.09256129091392,150.11444588398354
*CC(*)(CC(=O)OC)C(=O)OC12CC3CC(CC(C3)C1)C2,tg,197.0,178.78546142578125,173.61002149662536,176.38300670450502
*CC(*)(CC(=O)OC1CCC1)C(=O)OC1CCC1,tg,60.0,113.97492218017578,121.39939511401646,117.42138476056596
*CC(*)(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1,tg,142.0,81.18800354003906,67.53051882446407,74.84815821580932
*CC(*)(CC(=O)OCC)C(=O)O,tg,135.0,115.58489990234376,98.85023865097914,107.81662001065612
*CC(*)(CC(=O)OCC1CCCCC1)C(=O)OCC1CCCCC1,tg,83.0,78.83224487304688,59.6711183127759,69.93759251501979
*CC(*)(CC(=O)OCCC1CCCCC1)C(=O)OCCC1CCCCC1,tg,48.0,67.71453094482422,63.22666074397669,65.63124815145993
*CC(*)(CC(=O)OCCCCCCCCC)C(=O)OCCCCCCCCC,tg,-13.0,-14.816421508789062,31.251397009990153,6.568397871654974
*CC(*)(CC(=O)OCCCCl)C(=O)OCCCCl,tg,47.0,56.79789733886719,15.082490009462328,37.433480272812155
*CC(*)(CC(=O)OCCCl)C(=O)OCCCl,tg,43.0,73.9329605102539,36.80653355222127,56.69876188165742
*CC(*)(CC(=O)OCCOC)C(=O)OCCOC,tg,29.0,0.6150970458984375,-1.676436137831464,-0.4486395236632769
*CC(*)(CC(=O)OCCOCCOC)C(=O)OCCOCCOC,tg,-59.4,-9.542251586914062,19.237336704125568,3.8173195244582354
*CC(*)(CC(=O)OCCOCCOCCOCCOCCOCCOCCOC)C(=O)OCCOCCOCCOCCOCCOCCOCCOC,tg,-71.0,-69.33416748046875,1.3271806372969837,-36.53295797537533
*CC(*)(CC(=O)OCCc1ccccc1)C(=O)OCCc1ccccc1,tg,35.0,36.78302001953125,51.88365078056238,43.79277806187897
*CC(*)(CC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,tg,55.0,63.81536865234375,47.296525755081426,56.147272287244874
*CC(*)(CC(=O)Oc1ccc(OC)cc1)C(=O)Oc1ccc(OC)cc1,tg,119.5,107.14342498779295,115.3410178312986,110.94877214659813
*CC(*)(CC(=O)Oc1ccc(OCC)cc1)C(=O)Oc1ccc(OCC)cc1,tg,110.5,97.90229034423828,109.18895847277966,103.1415955055513
*CC(*)(CC(=O)Oc1ccc(OCCC)cc1)C(=O)Oc1ccc(OCCC)cc1,tg,94.5,94.54037475585938,94.04052434176444,94.30834269603213
*CC(*)(CC(=O)Oc1ccc(OCCCCC)cc1)C(=O)Oc1ccc(OCCCCC)cc1,tg,73.5,75.97710418701172,91.99329381991468,83.41186740079297
*CC(*)(CC(=O)Oc1ccc(OCCCCCCC)cc1)C(=O)Oc1ccc(OCCCCCCC)cc1,tg,111.0,65.51542663574219,58.19784309903584,62.11858243375363
*CC(*)(CC(=O)Oc1ccccc1)C(=O)Oc1ccccc1,tg,132.0,93.68917846679688,93.04526257273716,93.39027077953466
*CC(*)(CC)C(=O)OCC,tg,27.0,98.28843688964844,45.3007560416938,73.69139668336625
*CC(*)(CCC(C)C(=O)OC)C(=O)OC,tg,34.0,94.4751434326172,43.2711929837822,70.70611622185012
*CC(*)(CCCCCCCC)C(=O)OC,tg,20.0,46.35978698730469,-3.471094707662285,23.228142405941462
*CC(*)(CF)C(=O)OC,egc,6.854,6.641742706298828,6.5757895773138335,6.61197966469879
*CC(*)(CF)C(=O)OCC,tg,43.0,89.36216735839844,51.16558820351106,71.63120087373352
*CC(*)(CO)C(=O)OCC,egc,5.8505,6.279557704925537,6.376494583970716,6.323302958683792
*CC(*)(Cl)C#N,egc,6.5592,7.270391464233398,6.163626209670834,6.770935247068676
*CC(*)(Cl)C(=O)OC,tg,125.0,123.30580139160156,94.84900767441188,110.09607248853689
*CC(*)(Cl)C(=O)OCC,tg,85.31,73.7218246459961,88.81507529837022,80.72815681979365
*CC(*)(Cl)C(=O)OCCC,tg,66.0,68.05360412597656,58.80382033223622,63.75982677559775
*CC(*)(Cl)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,tg,61.0,34.56694793701172,66.13531806271556,49.22107993151866
*CC(*)(Cl)C(=O)OCCCC,tg,42.0,81.54505920410156,43.174804085110914,63.73347181654846
*CC(*)(Cl)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(OCCCC)cc2)cc1,tg,75.75,53.00177001953125,34.20674559518476,44.277063369880786
*CC(*)(Cl)Cl,egc,5.4955,5.253507614135742,5.861101359416882,5.527699880598792
*CC(*)(Cl)Cl,tg,-11.96,153.41221618652344,42.36678932343585,101.8645963329067
*CC(*)(F)C(=O)OC,egc,6.8022,6.64936637878418,6.5747311606044665,6.6156853216804885
*CC(*)(F)C(=O)OC,tg,142.0,118.70059204101562,81.29800678002341,101.33819990078601
*CC(*)(F)C(=O)OCC,tg,94.0,77.10517120361328,84.50526690538318,80.54031779983946
*CC(*)(F)C(=O)OCC(Cl)(Cl)Cl,egc,6.1654,5.407783508300781,5.9181572837379335,5.638102769019412
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egc,6.7134,6.264599323272705,6.333070505591638,6.295498701044847
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,egb,6.2862,5.8620781898498535,5.604861127077997,5.8024112092689375
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,tg,75.0,61.90632629394531,72.00945873728266,66.5962306441893
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)F,egc,6.4706,6.973729133605957,6.849896411818379,6.917846440749214
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)F,tg,99.0,65.94161224365234,79.83895090643702,72.39279848880446
*CC(*)(F)C(=O)OCC(F)(F)F,tg,117.75,85.65348815917969,86.04068934133507,85.83322810803165
*CC(*)(F)C(=O)OCCC,egc,6.5259,6.518680572509766,6.442383831462596,6.484249710582792
*CC(*)(F)C(=O)OCCC,tg,62.0,59.92295837402344,85.24803145496242,71.67893317477632
*CC(*)(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egb,5.7714,5.951138496398926,6.130555743058044,5.992758151241911
*CC(*)(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egc,6.6046,6.584648132324219,6.535983732292152,6.562687073237472
*CC(*)(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,tg,87.5,32.45556640625,49.0393894130482,40.15382673288266
*CC(*)(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,tg,53.0,68.73704528808594,51.93317543488575,60.93663855606998
*CC(*)(F)C(C)=O,tg,142.0,125.90059661865234,112.12547463150888,119.50614372050688
*CC(*)(F)C(F)(F)F,tg,46.0,114.77095794677734,16.612123577304406,69.20533293828223
*CC(*)(F)Cl,egc,6.2438,6.129688262939453,5.472945267564548,5.833316136359619
*CC(*)(F)F,eea,1.1415,1.2328665256500244,0.9158533650942068,1.1534343777276919
*CC(*)(F)F,ei,8.1531,7.838971138000488,7.659350315527518,7.764068372959201
*CC(*)(F)F,eps,3.37,3.2846031188964844,3.3277548389244846,3.3082530215355472
*CC(*)(F)F,nc,1.6122,1.5930243730545044,1.6512331884460698,1.6135007502285528
*CC(*)(F)F,tg,-28.45,-0.3240966796875,-4.2578778768721826,-2.150169697442598
*CC(*)=C,egc,5.3034,4.340058326721191,4.480996397741293,4.403660247287458
*CC(*)C,eea,0.4343,0.8626434803009033,0.9614701644588314,0.8874059090308108
*CC(*)C,egb,7.6997,7.578843116760254,7.583350198648087,7.579888630477656
*CC(*)C,ei,6.185,6.939755916595459,6.469019265277109,6.743456421333285
*CC(*)C,eps,2.61,3.3777265548706055,3.3444235357538696,3.359474370272017
*CC(*)C,nc,1.6081,1.625846266746521,1.5868678331499555,1.612134647593857
*CC(*)C#N,egc,7.7741,7.356562614440918,6.456781746547368,6.950513412315464
*CC(*)C#N,tg,93.96,35.455650329589844,48.583682888750104,41.54972237651754
*CC(*)C(=O)C(C)(C)C,egc,5.3334,5.3790082931518555,5.690242136801126,5.519460550359858
*CC(*)C(=O)N(C)C,tg,113.45,104.48475646972656,84.06830947859865,95.00738060662371
*CC(*)C(=O)N(CCC)CCC,egc,5.3191,5.293051242828369,5.2008630025568285,5.2514489341515445
*CC(*)C(=O)N(O)c1cccc(C)c1,egc,4.1845,3.727792501449585,4.166946230876895,3.925971889128533
*CC(*)C(=O)N1CCCCC1,tg,108.0,49.9169921875,105.92024246793126,75.91386875930084
*CC(*)C(=O)NC,egc,5.4371,5.80217170715332,5.775066605898922,5.789939834782391
*CC(*)C(=O)NC(C)(C)C,tg,135.0,71.16023254394531,110.91724901113837,89.61555870421674
*CC(*)C(=O)NC(C)(C)CC(C)=O,tg,86.0,117.41667175292967,94.6078595020286,106.82875276846232
*CC(*)C(=O)NC(C)C,tg,132.69,111.31805419921876,101.21118732899946,106.62641631682743
*CC(*)C(=O)NCC,egc,5.2246,5.722454071044922,5.608975612872225,5.671244005301558
*CC(*)C(=O)NCC(F)(F)C(F)(F)C(F)(F)F,egc,5.7825,6.407868385314941,6.3420960241368896,6.3781869198257075
*CC(*)C(=O)NCCC,egc,6.0177,5.544528484344482,5.694137124127249,5.612043221523862
*CC(*)C(=O)NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egc,5.7478,6.151390075683594,5.793077418857524,5.989692296138353
*CC(*)C(=O)NCCCCCC(=O)O,tg,68.0,52.224830627441406,53.42953512100153,52.78405806277331
*CC(*)C(=O)NCCC[N+](C)(C)C,tg,78.0,139.75218200683594,69.7247523198094,107.24523933657791
*CC(*)C(=O)NCCC[N+](C)(C)CCCS(=O)(=O)O,tg,141.5,61.527587890625,49.883698785820016,56.122459681858814
*CC(*)C(=O)NCP(=O)(O)O,tg,26.0,97.5079345703125,100.4985512523202,98.89618779430242
*CC(*)C(=O)Nc1ccc(C(=O)C=Cc2ccc(Br)cc2)cc1,tg,64.0,205.7958984375,93.09747117168466,153.4809508443741
*CC(*)C(=O)Nc1ccc(C(=O)C=Cc2cccc(Br)c2)cc1,tg,55.0,203.03140258789065,76.46762091723079,144.28011593797663
*CC(*)C(=O)Nc1ccc(Cl)cc1,tg,76.0,177.98471069335938,106.80798843267128,144.9442629670063
*CC(*)C(=O)Nc1cccc(Cl)c1,tg,70.0,172.68899536132812,72.24837538232518,126.06415863641962
*CC(*)C(=O)Nc1ccccc1,tg,160.0,82.97416687011719,100.06075182200274,90.90581079798704
*CC(*)C(=O)Nc1ccccc1Cl,egb,4.2427,4.148311138153076,4.050115746840372,4.125532623992888
*CC(*)C(=O)OC(C(F)(F)F)C(F)(F)F,tg,24.06,17.09063720703125,49.92438940916973,32.33216335263687
*CC(*)C(=O)OC(C)(C)C,tg,40.66,45.76959228515625,61.49513310712193,53.06943545008602
*CC(*)C(=O)OC(C)C,egb,6.455,6.173366546630859,6.342007320430802,6.212486368881519
*CC(*)C(=O)OC(C)C,egc,6.4162,6.155648708343506,6.333529880986584,6.23592215135853
*CC(*)C(=O)OC(C)CC(C)C,egc,6.3605,6.152191638946533,6.223366469684566,6.184311107434734
*CC(*)C(=O)OC(Cl)C(Cl)(Cl)Cl,tg,70.5,52.00163269042969,63.27485890003241,57.23469807269799
*CC(*)C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,tg,9.0,26.19762420654297,14.202975531634996,20.629672354422432
*CC(*)C(=O)OC(OCC)C(F)(F)F,egc,6.3353,6.754592418670654,6.574526557900982,6.6733330790864205
*CC(*)C(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,tg,103.43,174.49620056152344,158.28330109812754,166.97012405506405
*CC(*)C(=O)OC12CC3CC(CC(C3)C1)C2,tg,153.0,157.53140258789062,143.50821725787276,151.02179794275904
*CC(*)C(=O)OC1CC2CCC1(C)C2(C)C,tg,98.6,152.69570922851562,153.9800794050569,153.29191771257413
*CC(*)C(=O)OC1CCCCC1,egc,6.0771,6.259428024291992,6.277626991763162,6.267640775290438
*CC(*)C(=O)OC1CCCCC1,tg,23.69,61.90290832519531,77.26325893491897,69.03322909945408
*CC(*)C(=O)OC1CCCCCCCCCCC1,tg,37.0,2.6161346435546875,44.16433255757153,21.902932598009613
*CC(*)C(=O)OCC,egc,6.2551,6.242439270019531,6.446780420675937,6.334653456991161
*CC(*)C(=O)OCC,tg,-9.27,-17.984664916992188,5.747896684198521,-6.967938716470243
*CC(*)C(=O)OCC(C)(C)C,tg,22.0,-13.689468383789062,0.1531570485576634,-7.263680184132842
*CC(*)C(=O)OCC(C)C,egc,6.1261,6.3953022956848145,6.371478246810867,6.384551082381835
*CC(*)C(=O)OCC(C)CC,tg,-32.0,-33.03932189941406,-32.87170366543927,-32.96151301300112
*CC(*)C(=O)OCC(C)O,tg,-7.0,5.3336029052734375,27.906853488704083,15.81217345793349
*CC(*)C(=O)OCC(CC)CCCC,tg,-62.58,-51.137786865234375,-50.73990625061411,-50.9530894918355
*CC(*)C(=O)OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1,tg,48.0,27.814971923828125,41.945363358065215,34.37434196373904
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egb,5.7185,5.860530853271484,5.947672263800284,5.880745160960813
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egc,6.2833,6.53466796875,6.769407215639214,6.640600076564246
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,tg,-17.0,-1.6781005859375,-37.90673305305604,-18.495540321964988
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,tg,-39.0,-20.679641723632812,-54.91910811720704,-36.57370460857038
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,tg,-37.0,-1.4949493408203125,-29.78352312900555,-14.626590048836537
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,tg,-35.0,-26.543411254882812,-27.5114986197707,-26.992800310155275
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,egc,6.784,6.821876525878906,6.74279139269432,6.786187330458732
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egb,6.0236,6.1331562995910645,6.253462294675325,6.161063839608452
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,egc,6.9089,6.45897912979126,6.237461978903345,6.359013832034137
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,tg,-68.0,-34.033203125,-38.191737803391504,-35.96360738211636
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,tg,-49.0,-9.813980102539062,-45.48857481417511,-26.374233852516227
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)F,egc,6.5517,6.938827037811279,6.483009536334453,6.733127695456092
*CC(*)C(=O)OCC(F)(F)C(F)C(F)(F)F,egc,6.8499,6.574080467224121,6.533844557952852,6.555922980841199
*CC(*)C(=O)OCC=C,egc,6.066,5.604465484619141,5.092341221173182,5.373356271274632
*CC(*)C(=O)OCCC#N,egc,6.4368,6.3036885261535645,6.364978686344114,6.331347283448299
*CC(*)C(=O)OCCC#N,tg,4.0,0.674957275390625,-12.154862650187834,-5.280683573552006
*CC(*)C(=O)OCCC(C)OC,tg,-56.0,-30.985763549804688,-52.98466756602177,-41.197720705161515
*CC(*)C(=O)OCCCC,tg,-31.07,-34.8558349609375,-49.747333630250075,-41.76851325972774
*CC(*)C(=O)OCCCCC,egc,6.4787,6.069984436035156,6.2062213249465,6.131464827557606
*CC(*)C(=O)OCCCCC,tg,-57.0,-53.52656555175781,-40.45703298252778,-47.459649375427844
*CC(*)C(=O)OCCCCCC,tg,-57.0,-48.22157287597656,-64.44671858768194,-55.75333412759227
*CC(*)C(=O)OCCCCCCC,tg,-60.0,-56.06257629394531,-60.580967152152304,-58.160026867898964
*CC(*)C(=O)OCCCCCCCC,tg,-65.0,-57.48338317871094,-59.27586324337427,-58.31545779518635
*CC(*)C(=O)OCCCCCCCCCCCCCCCCCC,tg,-42.5,-57.266754150390625,-67.63237952441038,-62.0785085055138
*CC(*)C(=O)OCCCCCCCCCCCCOC(=O)c1ccc(OC(=O)c2ccc(C#N)cc2)cc1,tg,15.0,9.350311279296877,12.910250525541397,11.002845743355769
*CC(*)C(=O)OCCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(-c3cccc(OC(=O)c4ccc(OC(=O)c5ccc(OCCCCCCCCCCCC)cc5)cc4)c3)cc2)cc1,tg,67.0,43.740257263183594,66.2931765295564,54.209389957550634
*CC(*)C(=O)OCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(C)CCCCCC)cc3)cc2)cc1,tg,50.0,31.43425750732422,26.308820352761607,29.055014223827776
*CC(*)C(=O)OCCCCCCCCCCCn1c2ccccc2c2ccccc21,tg,15.0,11.692214965820312,-0.5987632187925283,5.9867060674604184
*CC(*)C(=O)OCCCCCCCCCCOc1cnc(-c2ccc(OC(=O)C3COC(C)(C)O3)cc2)nc1,tg,29.0,30.883590698242188,24.991697085761775,28.148556030596186
*CC(*)C(=O)OCCCCCCCCCOC(=O)c1ccc(OC(=O)c2ccc(C#N)cc2)cc1,tg,15.0,17.72075653076172,16.77279761566432,17.28071116218895
*CC(*)C(=O)OCCCCCCCCOC(=O)c1ccc(OC(=O)c2ccc(C#N)cc2)cc1,tg,15.0,12.586624145507812,19.181551666658788,15.648009259922176
*CC(*)C(=O)OCCCCCCCCn1c2ccccc2c2ccccc21,tg,12.0,28.746864318847656,30.735810395704053,29.670139046815912
*CC(*)C(=O)OCCCCCCCOC(=O)c1ccc(OC(=O)c2ccc(C#N)cc2)cc1,tg,20.0,12.787979125976562,25.743671598941035,18.802050388543165
*CC(*)C(=O)OCCCCCCOC(=O)c1ccc(OC(=O)c2ccc(C#N)cc2)cc1,tg,30.0,21.81761932373047,30.254663426138432,25.734120474339242
*CC(*)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,tg,19.5,26.02471160888672,35.331502346211145,30.344951753276053
*CC(*)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,tg,24.75,30.740951538085938,27.90005838479282,29.422200424712763
*CC(*)C(=O)OCCCCCCOc1ccc(C=Nc2ccc(OCCCCC)cc2)c(O)c1,tg,36.0,38.715232849121094,26.33668193280434,32.96907242632713
*CC(*)C(=O)OCCCCCCOc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,tg,35.8,50.706085205078125,57.77840145424323,53.98907559734346
*CC(*)C(=O)OCCCCCCSCC#N,egc,5.2126,5.294584274291992,5.229663243502221,5.265286993482874
*CC(*)C(=O)OCCCCCCSCC#N,tg,-59.0,-47.06156921386719,-46.83359665652485,-46.955743669719126
*CC(*)C(=O)OCCCCCOC(=O)c1ccc(OC(=O)c2ccc(C#N)cc2)cc1,tg,30.0,17.233932495117188,28.93825726046151,22.667115118577325
*CC(*)C(=O)OCCCCCn1c2ccccc2c2ccccc21,tg,53.0,44.10235595703125,64.95825915245513,53.783728706825265
*CC(*)C(=O)OCCCCOC(=O)c1ccc(OC(=O)c2ccc(C#N)cc2)cc1,tg,40.0,24.04792022705078,35.84199541690968,29.52276526647229
*CC(*)C(=O)OCCCCSC,egc,4.571,5.10804557800293,5.354027341886893,5.21905116005795
*CC(*)C(=O)OCCCCSC,tg,-70.0,-45.14137268066406,-56.307522547395166,-50.324732903759376
*CC(*)C(=O)OCCCCn1c2ccccc2c2ccccc21,tg,68.0,73.59444427490234,58.676214664834525,66.66935739332482
*CC(*)C(=O)OCCCOc1ccc(-c2ccc(C#N)cc2)cc1,tg,51.55,32.0181884765625,51.58200778619385,41.099772015352485
*CC(*)C(=O)OCCCOc1ccc(C(=O)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,tg,48.0,9.24462890625,52.86491922891946,29.49329836500814
*CC(*)C(=O)OCCCSC,tg,-65.0,-42.798126220703125,-57.45596138591377,-49.60233722080882
*CC(*)C(=O)OCCCSCC,egb,5.1212,5.320426940917969,5.354041751268526,5.328224612716269
*CC(*)C(=O)OCCN(C)C,tg,-39.0,-62.69268798828125,-31.213574542170377,-48.079989211863754
*CC(*)C(=O)OCCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,tg,87.0,106.28092193603516,100.64634645491527,103.66533511591888
*CC(*)C(=O)OCCO,egc,6.417,6.190361499786377,6.37814203895377,6.275102285931464
*CC(*)C(=O)OCCO,tg,0.1,3.9915771484375,25.632848505949575,14.037520152118425
*CC(*)C(=O)OCCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,tg,60.8,83.98837280273438,61.878553483524925,73.72492843141458
*CC(*)C(=O)OCCOC(F)(F)C(F)F,tg,-22.0,-39.33030700683594,-16.37750037305254,-28.675545398412314
*CC(*)C(=O)OCCOCC,tg,-50.0,-37.759368896484375,-51.05899470746014,-43.93309504501625
*CC(*)C(=O)OCCOCC(F)(F)F,tg,-38.0,-18.812103271484375,-26.79720489401605,-22.518811368867397
*CC(*)C(=O)OCCOCC1(CC)COC1,egc,5.6941,5.657108306884766,6.162364432152195,5.885118096661835
*CC(*)C(=O)OCCOCC1(CC)COC1,tg,-16.0,13.784591674804688,19.310779177629584,16.34986447065465
*CC(*)C(=O)OCCOCCOC(F)(F)C(F)F,tg,-40.0,-43.973419189453125,-40.66148109323841,-42.43600760227558
*CC(*)C(=O)OCCOc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(OCCCC)cc3)cc2)cc1,tg,45.0,43.83843994140625,52.21341499336404,47.72612845283065
*CC(*)C(=O)OCCOc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(OCCCCC)cc3)cc2)cc1,tg,46.0,52.00993347167969,51.085429555471066,51.58077598386473
*CC(*)C(=O)OCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,tg,70.0,50.73999786376953,60.445837778885945,55.245477832083196
*CC(*)C(=O)OCCOc1ccc(C(C)(C)c2ccc(OCCO)cc2)cc1,tg,22.0,49.536102294921875,68.62537527956039,58.39740000785952
*CC(*)C(=O)OCCSCC,tg,-71.0,-54.80998229980469,-56.09495766974672,-55.406471716453055
*CC(*)C(=O)OCCSCC#N,egc,5.2595,5.387332439422607,5.129144712401554,5.270818603336146
*CC(*)C(=O)OCCSCCCC#N,tg,-58.0,-36.98219299316406,-42.36526906885841,-39.48103303576315
*CC(*)C(=O)OCF,tg,15.0,12.99603271484375,-6.054060952222257,4.1529221585086225
*CC(*)C(=O)OCc1c(Br)c(Br)c(Br)c(Br)c1Br,tg,181.0,107.15155029296876,74.15771956868674,91.83571521777203
*CC(*)C(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,tg,145.0,134.848876953125,126.64954141725524,131.04272083130311
*CC(*)C(=O)Oc1cc(C)cc(C)c1,tg,54.0,24.2005615234375,53.11747882459113,37.62388117275687
*CC(*)C(=O)Oc1ccc(-c2ccccc2)cc1,tg,105.0,67.85078430175781,95.9515654101657,80.89525108517478
*CC(*)C(=O)Oc1ccc(C#N)cc1,egc,4.6366,3.9471676349639897,3.9532302000923543,3.9499035230241226
*CC(*)C(=O)Oc1ccc(C(=O)O)cc1,tg,113.33,82.305419921875,74.64842246761793,78.75101876243963
*CC(*)C(=O)Oc1ccc(C(=O)OCC)cc1,tg,37.0,45.51612091064453,36.87065519909372,41.5028698246186
*CC(*)C(=O)Oc1ccc(C(=O)OCCCC)cc1,tg,13.0,41.60710906982422,21.36703351469889,32.21160535574113
*CC(*)C(=O)Oc1ccc(C(=O)OCc2ccccc2)cc1,tg,16.25,57.56407928466797,46.18674028744954,52.282684434455604
*CC(*)C(=O)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,tg,78.0,90.5148696899414,94.092992852939,92.175845182638
*CC(*)C(=O)Oc1ccc(C(C)(C)C)cc1,tg,71.0,65.6457290649414,83.48737213199458,73.92787323210555
*CC(*)C(=O)Oc1ccc(C)cc1,tg,42.5,46.88238525390625,71.39810090060007,58.26265390876258
*CC(*)C(=O)Oc1ccc(Cl)cc1,egc,2.4559,4.14615535736084,3.712145600787331,3.9502973194099993
*CC(*)C(=O)Oc1ccc(Cl)cc1Cl,tg,60.0,44.87384796142578,67.40413823501997,55.332476209546144
*CC(*)C(=O)Oc1ccc(N=Nc2ccc(OC)cc2)cc1,tg,133.6,102.279541015625,104.48283010535638,103.30231441236401
*CC(*)C(=O)Oc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,tg,128.2,116.9604721069336,112.74728729040416,115.00469909195604
*CC(*)C(=O)Oc1ccc(OC)cc1,egc,4.4447,4.7084503173828125,4.372441015380355,4.55681749893421
*CC(*)C(=O)Oc1ccc([N+](=O)[O-])cc1,tg,73.3,84.7986068725586,110.9048128392606,96.91718589923892
*CC(*)C(=O)Oc1cccc(C(=O)OCC)c1,tg,24.0,49.59796142578125,29.408117678141632,40.22577546723281
*CC(*)C(=O)Oc1cccc(C)c1,tg,24.5,39.85353088378906,52.47101237794328,45.7106035966763
*CC(*)C(=O)Oc1cccc2ccccc12,tg,85.0,68.71029663085938,91.31425965836692,79.20312399207764
*CC(*)C(=O)Oc1ccccc1,tg,101.83,62.809906005859375,55.46132569508937,59.398673008480884
*CC(*)C(=O)Oc1ccccc1C,tg,51.5,43.338897705078125,63.87898873401684,52.87366950098328
*CC(*)C(=O)Oc1ccccc1C(=O)OCC,tg,30.0,46.239967346191406,59.33101547220377,52.3168711084426
*CC(*)C(=O)Oc1ccccc1C(C)(C)C,tg,72.0,97.16175842285156,82.21509937502222,90.22347451108755
*CC(*)C(=O)[O][Na],tg,230.0,156.8162384033203,45.81148175948333,105.28749778733196
